plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	r2
bioscreen_pairwise_filtrates_02	2	139	4	EVO_1977	NA	ANC_1977	0.08265566568881229	0.006480269424316942	0.9968846147561836
bioscreen_pairwise_filtrates_02	1	14	4	EVO_1896	NA	ANC_0403	0.013982957515240849	0.15097079436675537	0.9999915312484584
bioscreen_pairwise_filtrates_02	2	140	5	EVO_1977	NA	ANC_1977	0.0832716871575477	0.00466919404505796	0.9967180931031104
bioscreen_pairwise_filtrates_02	2	141	1	EVO_0403	NA	EVO_1977	0.07483101101365251	0.017019695622674583	0.9981071913170072
bioscreen_pairwise_filtrates_02	2	142	2	EVO_0403	NA	EVO_1977	0.0737195838875994	0.017113480195569217	0.9989726935540472
bioscreen_pairwise_filtrates_02	2	143	3	EVO_0403	NA	EVO_1977	0.07379989000875865	0.016726685793725302	0.9989120822810736
bioscreen_pairwise_filtrates_02	2	144	4	EVO_0403	NA	EVO_1977	0.07424813530360674	0.016179139409412617	0.9990919833754259
bioscreen_pairwise_filtrates_02	2	145	5	EVO_0403	NA	EVO_1977	0.07467197513093866	0.01540383212402145	0.9991676054542196
bioscreen_pairwise_filtrates_02	2	146	1	EVO_1287	NA	EVO_1977	0.07127434593648559	0.014063470679676136	0.9999278699994838
bioscreen_pairwise_filtrates_02	2	147	2	EVO_1287	NA	EVO_1977	0.07100823488665602	0.014296737644415636	0.9999513617727123
bioscreen_pairwise_filtrates_02	2	148	3	EVO_1287	NA	EVO_1977	0.07216244674280888	0.012994071986374986	0.9999315278514631
bioscreen_pairwise_filtrates_02	2	149	4	EVO_1287	NA	EVO_1977	0.07274538792994269	0.012771968207807025	0.9997907011528644
bioscreen_pairwise_filtrates_02	1	15	5	EVO_1896	NA	ANC_0403	0.014827431842922834	0.14686355774940693	0.9999938472191843
bioscreen_pairwise_filtrates_02	2	150	5	EVO_1287	NA	EVO_1977	0.07447672319126421	0.01162243356801864	0.9996967362158395
bioscreen_pairwise_filtrates_02	2	151	1	EVO_1896	NA	EVO_1977	0.03618165616955081	0.07086420484638474	0.9999889044598698
bioscreen_pairwise_filtrates_02	2	152	2	EVO_1896	NA	EVO_1977	0.03191121560964792	0.08212076990889217	0.9999904937115113
bioscreen_pairwise_filtrates_02	2	153	3	EVO_1896	NA	EVO_1977	0.03271593125313136	0.07979998929974648	0.9999919458896595
bioscreen_pairwise_filtrates_02	2	154	4	EVO_1896	NA	EVO_1977	0.03188519467340124	0.08061928752115191	0.9999911172376444
bioscreen_pairwise_filtrates_02	2	155	5	EVO_1896	NA	EVO_1977	0.03131304143479676	0.07970551334121853	0.9999898019811064
bioscreen_pairwise_filtrates_02	2	156	1	EVO_1977	NA	EVO_1977	0.08267694046992513	0.007386082134325643	0.998432608586112
bioscreen_pairwise_filtrates_02	2	157	2	EVO_1977	NA	EVO_1977	0.07960502274442874	0.005048578035896177	0.9990329856350425
bioscreen_pairwise_filtrates_02	2	158	3	EVO_1977	NA	EVO_1977	0.08125951161994248	0.007774139555067494	0.9990965851914843
bioscreen_pairwise_filtrates_02	2	159	4	EVO_1977	NA	EVO_1977	0.08150496101663078	0.005599581581516339	0.9990617609418722
bioscreen_pairwise_filtrates_02	1	16	1	EVO_1977	NA	ANC_0403	0.0017729400868860812	0.2917437441033465	0.9997546326565139
bioscreen_pairwise_filtrates_02	2	160	5	EVO_1977	NA	EVO_1977	0.07946605055923979	0.005314394211699405	0.9988330266404262
bioscreen_pairwise_filtrates_02	1	17	2	EVO_1977	NA	ANC_0403	0.002031179091823983	0.2849878805667256	0.9997668796228514
bioscreen_pairwise_filtrates_02	1	18	3	EVO_1977	NA	ANC_0403	0.0017393027568044098	0.289155462942857	0.9997817088826266
bioscreen_pairwise_filtrates_02	1	19	4	EVO_1977	NA	ANC_0403	0.0017951747608789725	0.29129465229082774	0.9997464196182149
bioscreen_pairwise_filtrates_02	1	2	2	EVO_0403	NA	ANC_0403	0.08204896210636893	0.008816093898657012	0.992683575226248
bioscreen_pairwise_filtrates_02	1	20	5	EVO_1977	NA	ANC_0403	0.00258936790412206	0.2641486193590065	0.9998223734878143
bioscreen_pairwise_filtrates_02	1	21	1	EVO_0403	NA	EVO_0403	0.08138457251176527	0.005413528072385828	0.9874196997570747
bioscreen_pairwise_filtrates_02	1	22	2	EVO_0403	NA	EVO_0403	0.08114666159205952	0.006229170741047056	0.9840642567506132
bioscreen_pairwise_filtrates_02	1	23	3	EVO_0403	NA	EVO_0403	0.08014916064560322	0.012029449648708999	0.9902258905536679
bioscreen_pairwise_filtrates_02	1	24	4	EVO_0403	NA	EVO_0403	0.08115426289296743	0.006328391028325429	0.9884733030581286
bioscreen_pairwise_filtrates_02	1	25	5	EVO_0403	NA	EVO_0403	0.08029050893266054	0.012287281289024248	0.986959830841825
bioscreen_pairwise_filtrates_02	1	26	1	EVO_1287	NA	EVO_0403	0.013348081505918853	0.18230996113476106	0.9999531980124892
bioscreen_pairwise_filtrates_02	1	27	2	EVO_1287	NA	EVO_0403	0.01416906960778719	0.18409144177162684	0.9999435096802048
bioscreen_pairwise_filtrates_02	1	28	3	EVO_1287	NA	EVO_0403	0.01461383341626525	0.1829632978830887	0.9999452152857906
bioscreen_pairwise_filtrates_02	1	29	4	EVO_1287	NA	EVO_0403	0.014543288905237699	0.18202856669865222	0.9999372069384128
bioscreen_pairwise_filtrates_02	1	3	3	EVO_0403	NA	ANC_0403	0.08079594398832138	0.010121054656260274	0.9915833162630344
bioscreen_pairwise_filtrates_02	1	30	5	EVO_1287	NA	EVO_0403	0.014780556694461012	0.18189026451388782	0.999934670617004
bioscreen_pairwise_filtrates_02	1	31	1	EVO_1896	NA	EVO_0403	0.013133901467368451	0.15098038034750713	0.9999952142701326
bioscreen_pairwise_filtrates_02	1	32	2	EVO_1896	NA	EVO_0403	0.010499461439178428	0.16710192843742633	0.999992801866121
bioscreen_pairwise_filtrates_02	1	33	3	EVO_1896	NA	EVO_0403	0.011352901365519813	0.15919003045702296	0.9999952933697498
bioscreen_pairwise_filtrates_02	1	34	4	EVO_1896	NA	EVO_0403	0.011783370842807214	0.15763721928927807	0.9999942876500124
bioscreen_pairwise_filtrates_02	1	35	5	EVO_1896	NA	EVO_0403	0.011494885921200054	0.15928420780231903	0.9999949390450474
bioscreen_pairwise_filtrates_02	1	36	1	EVO_1977	NA	EVO_0403	0.0021913441768020366	0.27203939332451066	0.9998264318959521
bioscreen_pairwise_filtrates_02	1	37	2	EVO_1977	NA	EVO_0403	0.0024197538021724784	0.26977880429923956	0.9998465816682202
bioscreen_pairwise_filtrates_02	1	38	3	EVO_1977	NA	EVO_0403	0.004683927988261286	0.23660501283172908	0.999913884610322
bioscreen_pairwise_filtrates_02	1	39	4	EVO_1977	NA	EVO_0403	0.00260627971126537	0.2605600348100804	0.9998494899615877
bioscreen_pairwise_filtrates_02	1	4	4	EVO_0403	NA	ANC_0403	0.08022471344713691	0.013346772185583384	0.9935623663937079
bioscreen_pairwise_filtrates_02	1	40	5	EVO_1977	NA	EVO_0403	0.0030654576006738797	0.25084612437220905	0.9998690471584006
bioscreen_pairwise_filtrates_02	1	41	1	EVO_0403	NA	ANC_1287	0.040807308828441545	0.05822548133624853	0.9992482905620929
bioscreen_pairwise_filtrates_02	1	42	2	EVO_0403	NA	ANC_1287	0.04350443609049441	0.05335216157615463	0.9993838339461107
bioscreen_pairwise_filtrates_02	1	43	3	EVO_0403	NA	ANC_1287	0.04430834702025583	0.05134446509140083	0.9995371500872924
bioscreen_pairwise_filtrates_02	1	44	4	EVO_0403	NA	ANC_1287	0.04495273223619523	0.049781575855786596	0.9996630864496958
bioscreen_pairwise_filtrates_02	1	45	5	EVO_0403	NA	ANC_1287	0.04384822091855002	0.05110166779867755	0.999677095748512
bioscreen_pairwise_filtrates_02	1	46	1	EVO_1287	NA	ANC_1287	0.07936311761682788	0.008755691283061081	0.9880240256193995
bioscreen_pairwise_filtrates_02	1	47	2	EVO_1287	NA	ANC_1287	0.07978787521942612	0.009463227932018722	0.9859678403671248
bioscreen_pairwise_filtrates_02	1	48	3	EVO_1287	NA	ANC_1287	0.07975638333512301	0.00981131709599794	0.9876285735983829
bioscreen_pairwise_filtrates_02	1	49	4	EVO_1287	NA	ANC_1287	0.08038511746509867	0.008601958398859607	0.9726873991166956
bioscreen_pairwise_filtrates_02	1	5	5	EVO_0403	NA	ANC_0403	0.08118760278128971	0.011318394455084308	0.9877941930664034
bioscreen_pairwise_filtrates_02	1	50	5	EVO_1287	NA	ANC_1287	0.08048832573116699	0.011679424077060366	0.9625261907394582
bioscreen_pairwise_filtrates_02	1	51	1	EVO_1896	NA	ANC_1287	0.05278655320195134	0.04610443720748672	0.9999710763814651
bioscreen_pairwise_filtrates_02	1	52	2	EVO_1896	NA	ANC_1287	0.04613509957124459	0.057874461456298855	0.9999898539104903
bioscreen_pairwise_filtrates_02	1	53	3	EVO_1896	NA	ANC_1287	0.03824255490469703	0.07247798278303139	0.9999898929767403
bioscreen_pairwise_filtrates_02	1	54	4	EVO_1896	NA	ANC_1287	0.03810636278178175	0.07373380468011206	0.9999847044260414
bioscreen_pairwise_filtrates_02	1	55	5	EVO_1896	NA	ANC_1287	0.039974223189479734	0.06880875976068015	0.9999836746373423
bioscreen_pairwise_filtrates_02	1	56	1	EVO_1977	NA	ANC_1287	0.010770366059391145	0.08759319819182532	0.9998412529292513
bioscreen_pairwise_filtrates_02	1	57	2	EVO_1977	NA	ANC_1287	0.01091372342208882	0.08693486658588095	0.9998490486703102
bioscreen_pairwise_filtrates_02	1	58	3	EVO_1977	NA	ANC_1287	0.011106501257107437	0.08715516285308993	0.9998365932866925
bioscreen_pairwise_filtrates_02	1	59	4	EVO_1977	NA	ANC_1287	0.011147458318050057	0.08681913277864817	0.9998200176503055
bioscreen_pairwise_filtrates_02	1	6	1	EVO_1287	NA	ANC_0403	0.014494649086047508	0.17329420711146595	0.9999031293059892
bioscreen_pairwise_filtrates_02	1	60	5	EVO_1977	NA	ANC_1287	0.012103772386885769	0.08282152850619474	0.9997063324181578
bioscreen_pairwise_filtrates_02	1	61	1	EVO_0403	NA	EVO_1287	0.007544607676472077	0.19575182454628873	0.9995986815447858
bioscreen_pairwise_filtrates_02	1	62	2	EVO_0403	NA	EVO_1287	0.007256006705817785	0.1971903780640386	0.9996244953819777
bioscreen_pairwise_filtrates_02	1	63	3	EVO_0403	NA	EVO_1287	0.006710050819892509	0.202930802666094	0.999556737508084
bioscreen_pairwise_filtrates_02	1	64	4	EVO_0403	NA	EVO_1287	0.00789653963590699	0.18909845408938572	0.9996746068482891
bioscreen_pairwise_filtrates_02	1	65	5	EVO_0403	NA	EVO_1287	0.00678714799088591	0.19933395230870113	0.9995884869760552
bioscreen_pairwise_filtrates_02	1	66	1	EVO_1287	NA	EVO_1287	0.07880056017122801	0.008113391511582616	0.9942046969566645
bioscreen_pairwise_filtrates_02	1	67	2	EVO_1287	NA	EVO_1287	0.07837439423026653	0.010224169981478059	0.99356052873497
bioscreen_pairwise_filtrates_02	1	68	3	EVO_1287	NA	EVO_1287	0.07841465310125861	0.010039306412629323	0.9931466900873627
bioscreen_pairwise_filtrates_02	1	69	4	EVO_1287	NA	EVO_1287	0.0787539044622887	0.009436966569300037	0.9926431891302109
bioscreen_pairwise_filtrates_02	1	7	2	EVO_1287	NA	ANC_0403	0.013600992510303164	0.17992151072961726	0.9998991274013964
bioscreen_pairwise_filtrates_02	1	70	5	EVO_1287	NA	EVO_1287	0.07935186295965972	0.010853435848734468	0.9939902933917454
bioscreen_pairwise_filtrates_02	1	71	1	EVO_1896	NA	EVO_1287	0.041989738481788046	0.06649590876456628	0.9999799382328284
bioscreen_pairwise_filtrates_02	1	72	2	EVO_1896	NA	EVO_1287	0.03944795830711105	0.0716991509720759	0.9999876477064962
bioscreen_pairwise_filtrates_02	1	73	3	EVO_1896	NA	EVO_1287	0.0579185143169857	0.050183748633976094	0.9999486581208277
bioscreen_pairwise_filtrates_02	1	74	4	EVO_1896	NA	EVO_1287	0.03988083308607666	0.07108110770274441	0.9999896025731241
bioscreen_pairwise_filtrates_02	1	75	5	EVO_1896	NA	EVO_1287	0.039546634074236045	0.07165333115742518	0.999989867300169
bioscreen_pairwise_filtrates_02	1	76	1	EVO_1977	NA	EVO_1287	0.004753846515814473	0.14516216718479255	0.9997680427017839
bioscreen_pairwise_filtrates_02	1	77	2	EVO_1977	NA	EVO_1287	0.004850991280702187	0.14473575768858457	0.9997758772983433
bioscreen_pairwise_filtrates_02	1	78	3	EVO_1977	NA	EVO_1287	0.004897544413632951	0.14389708228205092	0.99978390777480175
bioscreen_pairwise_filtrates_02	1	79	4	EVO_1977	NA	EVO_1287	0.004764616911493154	0.14420689706961226	0.9997806898665904
bioscreen_pairwise_filtrates_02	1	8	3	EVO_1287	NA	ANC_0403	0.014183815135911283	0.17872937696347058	0.9999174686877338
bioscreen_pairwise_filtrates_02	1	80	5	EVO_1977	NA	EVO_1287	0.005620519461596176	0.13572596076229157	0.9997709632415419
bioscreen_pairwise_filtrates_02	1	81	1	EVO_0403	NA	ANC_1896	0.023656500770088525	0.13118847910290463	0.997997999271132
bioscreen_pairwise_filtrates_02	1	82	2	EVO_0403	NA	ANC_1896	0.024237364016966266	0.125109268984658	0.998702440510448
bioscreen_pairwise_filtrates_02	1	83	3	EVO_0403	NA	ANC_1896	0.024540255220702332	0.12683533234294012	0.998861223098699
bioscreen_pairwise_filtrates_02	1	84	4	EVO_0403	NA	ANC_1896	0.022695445240795132	0.1302760821992857	0.9987738161191387
bioscreen_pairwise_filtrates_02	1	85	5	EVO_0403	NA	ANC_1896	0.02398069294379697	0.12751275244409313	0.9988894732103545
bioscreen_pairwise_filtrates_02	1	86	1	EVO_1287	NA	ANC_1896	0.06809779274636336	0.025668836637209907	0.9998877032648866
bioscreen_pairwise_filtrates_02	1	87	2	EVO_1287	NA	ANC_1896	0.059637116493752695	0.030349593913733767	0.9999345280022739
bioscreen_pairwise_filtrates_02	1	88	3	EVO_1287	NA	ANC_1896	0.059876341234078076	0.030206759832439378	0.9999061228705112
bioscreen_pairwise_filtrates_02	1	89	4	EVO_1287	NA	ANC_1896	0.06042787992009913	0.029232251106162375	0.9999236217671499
bioscreen_pairwise_filtrates_02	1	9	4	EVO_1287	NA	ANC_0403	0.013996345899231911	0.17747228994000763	0.9999076714603992
bioscreen_pairwise_filtrates_02	1	90	5	EVO_1287	NA	ANC_1896	0.06163465961713135	0.02829719190071806	0.9998945812716048
bioscreen_pairwise_filtrates_02	1	91	1	EVO_1896	NA	ANC_1896	0.07975643756581487	0.009808666982942351	0.9846809100703866
bioscreen_pairwise_filtrates_02	1	92	2	EVO_1896	NA	ANC_1896	0.08034062511625552	0.00904763270304843	0.9732783879295899
bioscreen_pairwise_filtrates_02	1	93	3	EVO_1896	NA	ANC_1896	0.08044541108378275	0.00524538960943362	0.9867694933708046
bioscreen_pairwise_filtrates_02	1	94	4	EVO_1896	NA	ANC_1896	0.08113851210268973	0.005757684106645709	0.9792955855516997
bioscreen_pairwise_filtrates_02	1	95	5	EVO_1896	NA	ANC_1896	0.08143364728667281	0.0040406214110017165	0.9764468858959082
bioscreen_pairwise_filtrates_02	1	96	1	EVO_1977	NA	ANC_1896	0.010454239675252405	0.1749862771989317	0.9999283910377689
bioscreen_pairwise_filtrates_02	1	97	2	EVO_1977	NA	ANC_1896	0.008961446126757212	0.18114537049443122	0.9998641062352367
bioscreen_pairwise_filtrates_02	1	98	3	EVO_1977	NA	ANC_1896	0.009567254077114366	0.1806251292534056	0.9999060690794124
bioscreen_pairwise_filtrates_02	1	99	4	EVO_1977	NA	ANC_1896	0.008004447360164093	0.1877928257900805	0.99988329758049
bioscreen_strep_01	1	1	1	ANC_0403	0	NA	0.004205866629334005	0.3270451793371158	0.9995149901626728
bioscreen_strep_01	1	10	5	ANC_1287	0	NA	0.011140279114110222	0.39301567170416146	0.9996580967529508
bioscreen_strep_01	1	100	5	ANC_1977	32	NA	0.08370025267013448	0.006664895164538109	0.9879084960878792
bioscreen_strep_01	2	101	1	ANC_0403	64	NA	0.08532774368265901	0.00834125990903071	0.9922253397952144
bioscreen_strep_01	2	102	2	ANC_0403	64	NA	0.08302464078266078	0.007393210168552812	0.9942678623274072
bioscreen_strep_01	2	103	3	ANC_0403	64	NA	0.08201335588904186	0.010479620718077079	0.9950560586182253
bioscreen_strep_01	2	104	4	ANC_0403	64	NA	0.08198753345668999	0.009401097211484279	0.9963536589858543
bioscreen_strep_01	2	105	5	ANC_0403	64	NA	0.08175836417960121	0.010614096453772594	0.9955055058907547
bioscreen_strep_01	2	106	1	ANC_1287	64	NA	0.012775496211532502	0.3609930452019925	0.9997893542443631
bioscreen_strep_01	2	107	2	ANC_1287	64	NA	0.012791026494890606	0.3578775651611889	0.9998141170972782
bioscreen_strep_01	2	108	3	ANC_1287	64	NA	0.012375362685978131	0.3659321589009565	0.9997891132178123
bioscreen_strep_01	2	109	4	ANC_1287	64	NA	0.01160999964474871	0.3736526246166181	0.9997689779100217
bioscreen_strep_01	1	11	1	ANC_1896	0	NA	0.013325919867200409	0.19200677162659308	0.9999904080809677
bioscreen_strep_01	2	110	5	ANC_1287	64	NA	0.010933346485768401	0.38294037349489485	0.999738888870351
bioscreen_strep_01	2	111	1	ANC_1896	64	NA	0.012775186018539336	0.19247100028541916	0.9999907058650619
bioscreen_strep_01	2	112	2	ANC_1896	64	NA	0.012736315131972204	0.19310138982017858	0.9999900486167916
bioscreen_strep_01	2	113	3	ANC_1896	64	NA	0.012273475968059862	0.1964601002141988	0.9999888260739535
bioscreen_strep_01	2	114	4	ANC_1896	64	NA	0.011925257282540146	0.19791107994317994	0.9999879090919722
bioscreen_strep_01	2	115	5	ANC_1896	64	NA	0.012527003922973385	0.19472907257042107	0.9999896561612176
bioscreen_strep_01	2	116	1	ANC_1977	64	NA	0.08174435551967425	0.012543621978788421	0.9918010206290109
bioscreen_strep_01	2	117	2	ANC_1977	64	NA	0.08229227372970871	0.009123032066532645	0.9924209142150947
bioscreen_strep_01	2	118	3	ANC_1977	64	NA	0.08334401151413108	0.008666082891878594	0.9938655764958899
bioscreen_strep_01	2	119	4	ANC_1977	64	NA	0.08331251262229893	0.007639491828122346	0.9812695261785171
bioscreen_strep_01	1	12	2	ANC_1896	0	NA	0.012968299693738082	0.19447603034578775	0.9999895611938874
bioscreen_strep_01	2	120	5	ANC_1977	64	NA	0.08395366727273251	0.005506133505865478	0.9907123142733009
bioscreen_strep_01	2	121	1	ANC_0403	128	NA	0.0837105358281505	0.007388803585614987	0.9944174747580221
bioscreen_strep_01	2	122	2	ANC_0403	128	NA	0.08260453944577272	0.006855503173023012	0.9931335738744629
bioscreen_strep_01	2	123	3	ANC_0403	128	NA	0.0817729925987928	0.012476906871611439	0.9885747284208626
bioscreen_strep_01	2	124	4	ANC_0403	128	NA	0.08198185034772584	0.012324992408792932	0.9936632797466904
bioscreen_strep_01	2	125	5	ANC_0403	128	NA	0.08146597670930411	0.014511970342786477	0.9917397938728382
bioscreen_strep_01	2	126	1	ANC_1287	128	NA	0.018218659368118433	0.2894567953039397	0.9998994175490424
bioscreen_strep_01	2	127	2	ANC_1287	128	NA	0.014293695962632443	0.32211483277944103	0.9998963329212606
bioscreen_strep_01	2	128	3	ANC_1287	128	NA	0.013648722168853124	0.3271852151143593	0.9998728649209631
bioscreen_strep_01	2	129	4	ANC_1287	128	NA	0.016193518195057734	0.2987752292529618	0.9999184060898215
bioscreen_strep_01	1	13	3	ANC_1896	0	NA	0.013156171878972393	0.1939453470872375	0.9999896860097058
bioscreen_strep_01	2	130	5	ANC_1287	128	NA	0.015998454567527708	0.30638674879566347	0.9999023254460842
bioscreen_strep_01	2	131	1	ANC_1896	128	NA	0.012323700008888095	0.19299026632702931	0.9999884634216966
bioscreen_strep_01	2	132	2	ANC_1896	128	NA	0.012509549435128007	0.19698912591955423	0.9999855936991812
bioscreen_strep_01	2	133	3	ANC_1896	128	NA	0.012364428743355013	0.19613238015913512	0.9999860693554842
bioscreen_strep_01	2	134	4	ANC_1896	128	NA	0.01218693316351399	0.19613022750601114	0.9999880227540304
bioscreen_strep_01	2	135	5	ANC_1896	128	NA	0.012569202177430681	0.19398592728338884	0.9999882467208626
bioscreen_strep_01	2	136	1	ANC_1977	128	NA	0.08227352734549832	0.009371220036167938	0.9932986173450824
bioscreen_strep_01	2	137	2	ANC_1977	128	NA	0.08231465736726032	0.0087425401269434	0.9915594140801358
bioscreen_strep_01	2	138	3	ANC_1977	128	NA	0.08333203786288866	0.008743170212445561	0.99128839989338
bioscreen_strep_01	2	139	4	ANC_1977	128	NA	0.08799961720213641	0.023180110620280022	0.999364969755284
bioscreen_strep_01	1	14	4	ANC_1896	0	NA	0.012835912270606148	0.19447050106768152	0.9999896795519253
bioscreen_strep_01	2	140	5	ANC_1977	128	NA	0.0845666246849992	0.004426411649281615	0.9889238252019902
bioscreen_strep_01	2	141	1	ANC_0403	256	NA	0.08382624544977582	0.007764888857091454	0.9943037469494344
bioscreen_strep_01	2	142	2	ANC_0403	256	NA	0.08257868737313011	0.011489699107503727	0.9905929497975331
bioscreen_strep_01	2	143	3	ANC_0403	256	NA	0.08174086752463983	0.011587365084229596	0.9943544316062093
bioscreen_strep_01	2	144	4	ANC_0403	256	NA	0.08143920552924036	0.013479542829842657	0.9927161549044144
bioscreen_strep_01	2	145	5	ANC_0403	256	NA	0.08203503176644016	0.011033537519063115	0.9914272179079602
bioscreen_strep_01	2	146	1	ANC_1287	256	NA	0.011466635869493267	0.20274493849057754	0.9999463205736215
bioscreen_strep_01	2	147	2	ANC_1287	256	NA	0.008740858944250899	0.2250111803399594	0.9998573165548459
bioscreen_strep_01	2	148	3	ANC_1287	256	NA	0.01540201407971806	0.17307263398391112	0.999968924760795
bioscreen_strep_01	2	149	4	ANC_1287	256	NA	0.01090980495704684	0.18652502744878893	0.999973020896847
bioscreen_strep_01	1	15	5	ANC_1896	0	NA	0.013365791239509178	0.192693118581728	0.9999895976594889
bioscreen_strep_01	2	150	5	ANC_1287	256	NA	0.012625895245501095	0.18400348211302756	0.9999709427930262
bioscreen_strep_01	2	151	1	ANC_1896	256	NA	0.012910599327021233	0.18498101619473928	0.9999879832750709
bioscreen_strep_01	2	152	2	ANC_1896	256	NA	0.012395734034579175	0.18964870061597472	0.9999853506063112
bioscreen_strep_01	2	153	3	ANC_1896	256	NA	0.012653010934177642	0.18730298667887077	0.9999886898896845
bioscreen_strep_01	2	154	4	ANC_1896	256	NA	0.011831306789274857	0.18701317774765222	0.9999875340109357
bioscreen_strep_01	2	155	5	ANC_1896	256	NA	0.012098546347658622	0.19078591793481303	0.9999867304454181
bioscreen_strep_01	2	156	1	ANC_1977	256	NA	0.0837569313285617	0.010379302255974027	0.9948630252887799
bioscreen_strep_01	2	157	2	ANC_1977	256	NA	0.08201045258265122	0.00945246643593844	0.9938539865623357
bioscreen_strep_01	2	158	3	ANC_1977	256	NA	0.0828683403304974	0.0071578243237455695	0.9858812395280858
bioscreen_strep_01	2	159	4	ANC_1977	256	NA	0.08333035984461719	0.008682930679423276	0.9916749256735181
bioscreen_strep_01	1	16	1	ANC_1977	0	NA	0.004029771560877258	0.3818824595749423	0.9998827015096304
bioscreen_strep_01	2	160	5	ANC_1977	256	NA	0.08412691183682837	0.005537390087571898	0.9929062029019956
bioscreen_strep_01	2	161	1	ANC_0403	512	NA	0.08410998599316852	0.005204333270339562	0.9926083594199839
bioscreen_strep_01	2	162	2	ANC_0403	512	NA	0.0840712501374947	0.007105325749729948	0.9918956966980857
bioscreen_strep_01	2	163	3	ANC_0403	512	NA	0.08290152271887373	0.006273831519165006	0.9897626714634593
bioscreen_strep_01	2	164	4	ANC_0403	512	NA	0.08254906769079957	0.007674950336499907	0.9902074970948298
bioscreen_strep_01	2	165	5	ANC_0403	512	NA	0.08262036917911462	0.008908735596656682	0.9937901937404748
bioscreen_strep_01	2	166	1	ANC_1287	512	NA	0.0012937989217153996	0.17205815359832788	0.999983141496594
bioscreen_strep_01	2	167	2	ANC_1287	512	NA	0.0028032266873157506	0.17822538529060003	0.9999763143018231
bioscreen_strep_01	2	168	3	ANC_1287	512	NA	0.005276523768265422	0.13479493461838177	0.9999836471201007
bioscreen_strep_01	2	169	4	ANC_1287	512	NA	1.287509212451752e-4	0.22779308596956419	0.9999490333387644
bioscreen_strep_01	1	17	2	ANC_1977	0	NA	0.0040130619377575115	0.3844490369215383	0.9998786699045532
bioscreen_strep_01	2	170	5	ANC_1287	512	NA	1.9358731656692128e-4	0.19919657360161902	0.9999630995587455
bioscreen_strep_01	2	171	1	ANC_1896	512	NA	0.01901065016912396	0.11008893680245935	0.9999975357651081
bioscreen_strep_01	2	172	2	ANC_1896	512	NA	0.021085393033386073	0.11048631918152724	0.9999976129540153
bioscreen_strep_01	2	173	3	ANC_1896	512	NA	0.01903983229959286	0.1182472994668461	0.9999976994367358
bioscreen_strep_01	2	174	4	ANC_1896	512	NA	0.01833426631167907	0.1177325252507533	0.9999975659276954
bioscreen_strep_01	2	175	5	ANC_1896	512	NA	0.020625782251070996	0.10515672598705972	0.9999985978837143
bioscreen_strep_01	2	176	1	ANC_1977	512	NA	0.08375993194333915	0.0059839718638200964	0.9918963348282017
bioscreen_strep_01	2	177	2	ANC_1977	512	NA	0.08329443461437216	0.007637503888634407	0.9915819031940964
bioscreen_strep_01	2	178	3	ANC_1977	512	NA	0.08360124454699218	0.006524817003231813	0.9892367281117213
bioscreen_strep_01	2	179	4	ANC_1977	512	NA	0.08401069524553198	0.009209396541640758	0.9824368209457011
bioscreen_strep_01	1	18	3	ANC_1977	0	NA	0.0036369326651306314	0.38573351919683674	0.9998907724317179
bioscreen_strep_01	2	180	5	ANC_1977	512	NA	0.08488977279206451	0.004871673944471268	0.9877048011065188
bioscreen_strep_01	2	181	1	ANC_0403	1024	NA	0.08375986490482475	0.005985531938925434	0.9938432238124835
bioscreen_strep_01	2	182	2	ANC_0403	1024	NA	0.0829733235832459	0.005511614137411005	0.9839561595270078
bioscreen_strep_01	2	183	3	ANC_0403	1024	NA	0.08376072998787217	0.004135457972258105	0.9883015053039677
bioscreen_strep_01	2	184	4	ANC_0403	1024	NA	0.08286135263728839	0.00702900748592399	0.9909448719259835
bioscreen_strep_01	2	185	5	ANC_0403	1024	NA	0.0833103230490703	0.007700964759024355	0.991539955780901
bioscreen_strep_01	2	186	1	ANC_1287	1024	NA	0.08388483818172687	0.005052371743120865	0.9835072159687209
bioscreen_strep_01	2	187	2	ANC_1287	1024	NA	0.003962587498691571	0.0717195927099644	0.9993571465322102
bioscreen_strep_01	2	188	3	ANC_1287	1024	NA	0.08359542593289368	0.005919994089131428	0.9917236586904112
bioscreen_strep_01	2	189	4	ANC_1287	1024	NA	0.0833122356239551	0.0076730707205327495	0.9913064531371839
bioscreen_strep_01	1	19	4	ANC_1977	0	NA	0.0038801668878548365	0.38871746168975907	0.999887728382013
bioscreen_strep_01	2	190	5	ANC_1287	1024	NA	0.08283159447650822	0.007874585211861254	0.9849083103686922
bioscreen_strep_01	2	191	1	ANC_1896	1024	NA	0.08302322636590323	0.007182257391968454	0.9964132100695636
bioscreen_strep_01	2	192	2	ANC_1896	1024	NA	0.08383751933122065	0.00940477557891979	0.9956646364131821
bioscreen_strep_01	2	193	3	ANC_1896	1024	NA	0.08429934257281861	0.008747051055666305	0.9959110055756922
bioscreen_strep_01	2	194	4	ANC_1896	1024	NA	0.08552130185129024	0.010268976564818786	0.9964135909861269
bioscreen_strep_01	2	195	5	ANC_1896	1024	NA	0.08530297210103815	0.00851565948617761	0.9969627438721343
bioscreen_strep_01	2	196	1	ANC_1977	1024	NA	0.08426632221697995	0.01107747129691778	0.9978775932966051
