plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	y0_lm	mumax	lag	r2
bioscreen_pairwise_filtrates_01	1	1	1	ANC_0403	NA	ANC_0403	0.08166666666666667	0.08168094147438135	0.010456413687562045	-0.016714936350135625	0.9897778159943905
bioscreen_pairwise_filtrates_01	1	10	5	ANC_1287	NA	ANC_0403	0.08133333333333334	0.010926283743632432	0.3135022180582166	6.403095677734185	0.999525088008944
bioscreen_pairwise_filtrates_01	1	100	5	ANC_1977	NA	ANC_1896	0.08066666666666666	0.012121644010111478	0.233501040684023	8.117020875347759	0.9978893734063427
bioscreen_pairwise_filtrates_01	2	101	1	ANC_0403	NA	EVO_1896	0.08066666666666666	0.014087896156671817	0.1663706711683305	10.488684244139122	0.9974075469186522
bioscreen_pairwise_filtrates_01	2	102	2	ANC_0403	NA	EVO_1896	0.08033333333333334	0.013470027722003949	0.17273224891176245	10.338067197048805	0.9989114440311905
bioscreen_pairwise_filtrates_01	2	103	3	ANC_0403	NA	EVO_1896	0.079	0.01519762107206918	0.15457601341744812	10.663419950083636	0.9976438555846943
bioscreen_pairwise_filtrates_01	2	104	4	ANC_0403	NA	EVO_1896	0.079	0.013287054617642199	0.15630514137763213	11.404983947085173	0.9970027191635252
bioscreen_pairwise_filtrates_01	2	105	5	ANC_0403	NA	EVO_1896	0.07833333333333334	0.012907262943356685	0.1619969181633694	11.130971342681711	0.9976466808492439
bioscreen_pairwise_filtrates_01	2	106	1	ANC_1287	NA	EVO_1896	0.079	0.022793436881221305	0.2154104893734976	5.770263173566944	0.9989555097543465
bioscreen_pairwise_filtrates_01	2	107	2	ANC_1287	NA	EVO_1896	0.079	0.0221977207051494	0.21777217105756713	5.829295054708572	0.9991102377894251
bioscreen_pairwise_filtrates_01	2	108	3	ANC_1287	NA	EVO_1896	0.07833333333333334	0.021158230549816047	0.22082394907930922	5.927546581108554	0.9991750687901656
bioscreen_pairwise_filtrates_01	2	109	4	ANC_1287	NA	EVO_1896	0.079	0.021565809209508027	0.22231259455585542	5.840149099329435	0.9990597689544707
bioscreen_pairwise_filtrates_01	1	11	1	ANC_1896	NA	ANC_0403	0.08133333333333334	0.013393990248504914	0.19247846875540944	9.371177102822376	0.9998006075641493
bioscreen_pairwise_filtrates_01	2	110	5	ANC_1287	NA	EVO_1896	0.07966666666666666	0.021679023358442486	0.2210025374123616	5.889100419333787	0.9992798202418839
bioscreen_pairwise_filtrates_01	2	111	1	ANC_1896	NA	EVO_1896	0.079	0.0790134897209267	0.016584640871358153	-0.010295151114961943	0.9952286810732263
bioscreen_pairwise_filtrates_01	2	112	2	ANC_1896	NA	EVO_1896	0.079	0.07893641841047339	0.014642459793244788	0.054987639255027414	0.981461843640105
bioscreen_pairwise_filtrates_01	2	113	3	ANC_1896	NA	EVO_1896	0.079	0.07893641841047339	0.014642459793244788	0.054987639255027414	0.981461843640105
bioscreen_pairwise_filtrates_01	2	114	4	ANC_1896	NA	EVO_1896	0.07866666666666666	0.07860044091259528	0.015783854809938956	0.05335878802807163	0.9666533673823615
bioscreen_pairwise_filtrates_01	2	115	5	ANC_1896	NA	EVO_1896	0.07966666666666666	0.07962819169090618	0.013691943159540986	0.03528105094864273	0.9803621152043679
bioscreen_pairwise_filtrates_01	2	116	1	ANC_1977	NA	EVO_1896	0.07933333333333334	0.013404013729298881	0.21666797027839438	8.20658535073443	0.9978822208347906
bioscreen_pairwise_filtrates_01	2	117	2	ANC_1977	NA	EVO_1896	0.07833333333333334	0.013668151165569202	0.20777290628290462	8.40294753874516	0.9969977851770075
bioscreen_pairwise_filtrates_01	2	118	3	ANC_1977	NA	EVO_1896	0.079	0.012370864212417875	0.21733547763809366	8.531068305450859	0.9968960147262397
bioscreen_pairwise_filtrates_01	2	119	4	ANC_1977	NA	EVO_1896	0.07966666666666666	0.01431190427820846	0.20282135417618066	8.464392776941876	0.9972184398601402
bioscreen_pairwise_filtrates_01	1	12	2	ANC_1896	NA	ANC_0403	0.081	0.013238066013267612	0.19470543569550575	9.303041180479665	0.9998882896682291
bioscreen_pairwise_filtrates_01	2	120	5	ANC_1977	NA	EVO_1896	0.08066666666666666	0.012174460840500622	0.21727113194847428	8.703342393856234	0.9997746346479629
bioscreen_pairwise_filtrates_01	2	121	1	ANC_0403	NA	ANC_1977	0.08366666666666667	0.07675589409233395	0.013667903518367905	6.307512402165501	0.9999889296170151
bioscreen_pairwise_filtrates_01	2	122	2	ANC_0403	NA	ANC_1977	0.08266666666666667	0.07405942528694846	0.016946696636318676	6.487909974531464	0.9967512379822332
bioscreen_pairwise_filtrates_01	2	123	3	ANC_0403	NA	ANC_1977	0.08266666666666667	0.07609027393695622	0.013857502806398586	5.982030695052099	0.9999839972525705
bioscreen_pairwise_filtrates_01	2	124	4	ANC_0403	NA	ANC_1977	0.08233333333333334	0.07466547806522458	0.015388268899349392	6.352774591370009	0.995545640117631
bioscreen_pairwise_filtrates_01	2	125	5	ANC_0403	NA	ANC_1977	0.08166666666666667	0.0737678781119482	0.01565716311418424	6.496869210301476	0.9961589422058593
bioscreen_pairwise_filtrates_01	2	126	1	ANC_1287	NA	ANC_1977	0.08166666666666667	0.05886308795648353	0.035967761060740726	9.103477894026662	0.9998317739421406
bioscreen_pairwise_filtrates_01	2	127	2	ANC_1287	NA	ANC_1977	0.08266666666666667	0.058677082036954806	0.035925853009554407	9.540962940316975	0.9997828768226353
bioscreen_pairwise_filtrates_01	2	128	3	ANC_1287	NA	ANC_1977	0.08166666666666667	0.057448217061474675	0.037341629868463455	9.420101744773092	0.9990135657685307
bioscreen_pairwise_filtrates_01	2	129	4	ANC_1287	NA	ANC_1977	0.082	0.05860231534421744	0.036289466901904745	9.25737050302936	0.9996873926814394
bioscreen_pairwise_filtrates_01	1	13	3	ANC_1896	NA	ANC_0403	0.08033333333333334	0.013458122370643871	0.19411337732047096	9.203908828845849	0.9998113737811011
bioscreen_pairwise_filtrates_01	2	130	5	ANC_1287	NA	ANC_1977	0.084	0.06279995134704121	0.03141606183087115	9.258401058158299	0.9984832217549473
bioscreen_pairwise_filtrates_01	2	131	1	ANC_1896	NA	ANC_1977	0.08233333333333334	0.023379265827202827	0.1291875237732408	9.744954136312023	0.9996043408599431
bioscreen_pairwise_filtrates_01	2	132	2	ANC_1896	NA	ANC_1977	0.083	0.020737705881517406	0.14217731439970183	9.754629493484618	0.9998119030441387
bioscreen_pairwise_filtrates_01	2	133	3	ANC_1896	NA	ANC_1977	0.08266666666666667	0.020737705881517406	0.14217731439970183	9.7263257495525	0.9998119030441387
bioscreen_pairwise_filtrates_01	2	134	4	ANC_1896	NA	ANC_1977	0.08233333333333334	0.01876421280058792	0.15125813281364245	9.77682680033562	0.9994959342575523
bioscreen_pairwise_filtrates_01	2	135	5	ANC_1896	NA	ANC_1977	0.082	0.019445910235168503	0.14729583786777067	9.770014488033832	0.999674449665509
bioscreen_pairwise_filtrates_01	2	136	1	ANC_1977	NA	ANC_1977	0.08233333333333334	0.08299591252815731	0.0017392726774320506	-4.608427464750041	0.9066064298081025
bioscreen_pairwise_filtrates_01	2	137	2	ANC_1977	NA	ANC_1977	0.082	0.08252377249996096	0.0018004398477276676	-3.536444770105597	0.9740968678624558
bioscreen_pairwise_filtrates_01	2	138	3	ANC_1977	NA	ANC_1977	0.082	0.08160418307465458	0.007272799222326236	0.6653178907321765	0.9999968655585882
bioscreen_pairwise_filtrates_01	2	139	4	ANC_1977	NA	ANC_1977	0.082	0.08253692965603265	0.0017024241896619829	-3.83369676778996	0.9522127074622626
bioscreen_pairwise_filtrates_01	1	14	4	ANC_1896	NA	ANC_0403	0.08033333333333334	0.01260705802173044	0.1987240342641924	9.319093355258609	0.9998573140909688
bioscreen_pairwise_filtrates_01	2	140	5	ANC_1977	NA	ANC_1977	0.08333333333333334	0.08355512474280499	0.0014589301733484237	-1.8218564884620863	0.9768017842442638
bioscreen_pairwise_filtrates_01	2	141	1	ANC_0403	NA	EVO_1977	0.08233333333333334	0.07741487874724835	0.013730461254090961	4.486160575517416	0.9999888280466196
bioscreen_pairwise_filtrates_01	2	142	2	ANC_0403	NA	EVO_1977	0.08166666666666667	0.07697506673258311	0.013857310612613392	4.26954138375007	0.9999886206668188
bioscreen_pairwise_filtrates_01	2	143	3	ANC_0403	NA	EVO_1977	0.08133333333333334	0.07642170899948715	0.013889390032763387	4.4846556587782835	0.9999885679196114
bioscreen_pairwise_filtrates_01	2	144	4	ANC_0403	NA	EVO_1977	0.08133333333333334	0.0764635732634043	0.013825790154465502	4.465674294020158	0.9999787603744478
bioscreen_pairwise_filtrates_01	2	145	5	ANC_0403	NA	EVO_1977	0.08166666666666667	0.07576421546775347	0.013825379039784872	5.426240534679267	0.9999886730497968
bioscreen_pairwise_filtrates_01	2	146	1	ANC_1287	NA	EVO_1977	0.08166666666666667	0.05796162112340166	0.041184243210555416	8.325145939175213	0.9998923535410057
bioscreen_pairwise_filtrates_01	2	147	2	ANC_1287	NA	EVO_1977	0.08133333333333334	0.056113195712130644	0.0432849202813912	8.575386801170191	0.9992593885909761
bioscreen_pairwise_filtrates_01	2	148	3	ANC_1287	NA	EVO_1977	0.08133333333333334	0.0559721182056158	0.043964084845175756	8.50017145539103	0.9994621171471957
bioscreen_pairwise_filtrates_01	2	149	4	ANC_1287	NA	EVO_1977	0.08133333333333334	0.05784236614990508	0.04239068549336382	8.04031468482647	0.999793896364982
bioscreen_pairwise_filtrates_01	1	15	5	ANC_1896	NA	ANC_0403	0.08033333333333334	0.014294397332231147	0.18700209540796345	9.23153815742609	0.9998752940436739
bioscreen_pairwise_filtrates_01	2	150	5	ANC_1287	NA	EVO_1977	0.08166666666666667	0.060787691228247294	0.037746216063620164	7.822203947696742	0.9992255674527271
bioscreen_pairwise_filtrates_01	2	151	1	ANC_1896	NA	EVO_1977	0.083	0.03211126363055531	0.0976911646097187	9.720774146618323	0.9995398695206121
bioscreen_pairwise_filtrates_01	2	152	2	ANC_1896	NA	EVO_1977	0.082	0.029362624682028514	0.10726167705057417	9.574683887354114	0.9997769313626564
bioscreen_pairwise_filtrates_01	2	153	3	ANC_1896	NA	EVO_1977	0.08333333333333334	0.029835507314746556	0.10607703343693989	9.683051939434614	0.9995098681339677
bioscreen_pairwise_filtrates_01	2	154	4	ANC_1896	NA	EVO_1977	0.08233333333333334	0.03082410726910965	0.10398440779825541	9.44832962357822	0.9996729843313847
bioscreen_pairwise_filtrates_01	2	155	5	ANC_1896	NA	EVO_1977	0.08133333333333334	0.02922086626083323	0.10560865870631513	9.693077226057632	0.9995575298606983
bioscreen_pairwise_filtrates_01	2	156	1	ANC_1977	NA	EVO_1977	0.083	0.08292792724667296	0.005494684088900309	0.15810256653944516	0.9790058008828812
bioscreen_pairwise_filtrates_01	2	157	2	ANC_1977	NA	EVO_1977	0.081	0.08162738754193365	0.002584848962634062	-2.9849645912787977	0.9744332900889783
bioscreen_pairwise_filtrates_01	2	158	3	ANC_1977	NA	EVO_1977	0.081	0.08166073069735273	0.0026567265386529077	-3.0579282834478416	0.9581833235828694
bioscreen_pairwise_filtrates_01	2	159	4	ANC_1977	NA	EVO_1977	0.08166666666666667	0.08230713844673351	0.00246613770539803	-3.1676734540094946	0.969036305013019
bioscreen_pairwise_filtrates_01	1	16	1	ANC_1977	NA	ANC_0403	0.08066666666666666	0.004101085415723168	0.3047519832733185	9.775404022885553	0.9997253892638183
bioscreen_pairwise_filtrates_01	2	160	5	ANC_1977	NA	EVO_1977	0.082	0.08198135665498234	0.00263651398220769	0.08624407733900939	0.9820114785685552
