plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	K	alpha	lambda	r2
bioscreen_strep_01	2	143	3	ANC_0403	256	NA	0.08284322518432671	0.08499826919536126	0.08599956471184482	14.999993077706412	0.030024861007219423	0.8989905075944598
bioscreen_strep_01	2	144	4	ANC_0403	256	NA	0.08232485576648768	0.27449749152459274	0.08595533100322464	0.10000036476726566	0.030015239810525212	0.9162669025768342
bioscreen_strep_01	2	145	5	ANC_0403	256	NA	0.08290194627420149	0.22728199056107676	0.0861351946898242	0.10000032723681065	0.030014165239567726	0.9036935064230815
bioscreen_strep_01	2	146	1	ANC_1287	256	NA	0.08294851640767467	0.3254561818982617	0.5031209100092667	0.5225038523517109	10.525652626199339	0.9982742126258912
bioscreen_strep_01	2	147	2	ANC_1287	256	NA	0.08347480585744758	0.31228990916675003	0.49063651140224135	0.6353920492636944	10.018649927751985	0.9971526957282661
bioscreen_strep_01	2	148	3	ANC_1287	256	NA	0.08239702333651233	0.30242673750536186	0.5016353940845135	0.46014793198596793	11.045358880304864	0.9983103315901142
bioscreen_strep_01	2	149	4	ANC_1287	256	NA	0.08121204599458112	0.4737113980291193	0.5268820612216535	0.2783699258951754	14.999998296399355	0.9981722662096087
bioscreen_strep_01	1	15	5	ANC_1896	0	NA	0.08518986514049633	0.2180635348267159	0.5408610581562475	1.742184568033636	9.129384489640735	0.9989646161059041
bioscreen_strep_01	2	150	5	ANC_1287	256	NA	0.082464536894884	0.4086796301870241	0.5264311980255235	0.3374031964148057	13.209734914412824	0.9983074667750849
bioscreen_strep_01	2	151	1	ANC_1896	256	NA	0.08585223371281074	0.24690675457459493	0.4489493606921837	1.4048895333043738	10.086621520254331	0.9986631301451725
bioscreen_strep_01	2	152	2	ANC_1896	256	NA	0.08519542072952477	0.2616987660491927	0.44763735054248177	1.3378412241487934	10.153690380134272	0.9993743476528493
bioscreen_strep_01	2	153	3	ANC_1896	256	NA	0.08504858044465179	0.27223208456258213	0.44460894322391115	1.1706931194800116	10.3286052273107	0.9995341212218436
bioscreen_strep_01	2	154	4	ANC_1896	256	NA	0.0846955440954163	0.2857526850337704	0.438361722324642	1.1267145213863918	10.848321695922314	0.9997484519967672
bioscreen_strep_01	2	155	5	ANC_1896	256	NA	0.08448159459736324	0.27816286535953166	0.4405022282301428	1.205212772504667	10.355274956033426	0.9996049330946838
bioscreen_strep_01	2	156	1	ANC_1977	256	NA	0.08469938412487359	0.09269495113609583	0.0880007602553441	14.999998767399005	0.03000485286996206	0.9261721316871543
bioscreen_strep_01	2	157	2	ANC_1977	256	NA	0.08293035697053731	0.0861566544892035	0.0860109371033302	14.999989011213035	0.030029141369708207	0.9042572275528847
bioscreen_strep_01	2	158	3	ANC_1977	256	NA	0.08342652317973008	0.11678315181258028	0.0863037910751949	14.999994797223705	0.030020893058465913	0.9069543753694242
bioscreen_strep_01	2	159	4	ANC_1977	256	NA	0.08388036589287465	0.223425022629115	0.08701399447975218	0.10000061931106502	0.030023766829966284	0.962632131095752
bioscreen_strep_01	1	16	1	ANC_1977	0	NA	0.082492949086232	0.9999998707472817	0.729800338341066	0.7816317490456222	9.93757624978401	0.997210099067596
bioscreen_strep_01	2	160	5	ANC_1977	256	NA	0.08454716736615762	0.06015037184530945	0.08812736596501763	14.99998665578911	0.030054594883431398	0.9449040519053834
bioscreen_strep_01	2	161	1	ANC_0403	512	NA	0.08462301703827589	0.06267406818877914	0.08908495293434858	14.999688089706554	0.030299776830977013	0.9675032538699865
bioscreen_strep_01	2	162	2	ANC_0403	512	NA	0.08456570190856617	0.22307743024102586	0.0870029522231296	0.1000017625051825	0.030072315910594904	0.9392957578117034
bioscreen_strep_01	2	163	3	ANC_0403	512	NA	0.08338924932770365	0.11382857760616075	0.08634586494801741	14.999945812138638	0.030050090271899636	0.8968883627859534
bioscreen_strep_01	2	164	4	ANC_0403	512	NA	0.08331403963416278	0.09661415861856916	0.08661253978005833	14.999987512677306	0.030004265340549924	0.8917137562181267
bioscreen_strep_01	2	165	5	ANC_0403	512	NA	0.08362494610643671	0.07077170843964477	0.087014201114254	14.999991697852865	0.03001871182746527	0.9041580795940479
bioscreen_strep_01	2	166	1	ANC_1287	512	NA	0.07633685970702786	0.08809340856319335	0.8999969093888768	0.6002380087594984	14.999974022357192	0.9588123237694752
bioscreen_strep_01	2	167	2	ANC_1287	512	NA	0.08093319091722218	0.1510814299163817	0.5457261969235039	1.4916819446858318	14.999999936413513	0.9834642316637834
