sample	strainID	f_metacal
T72_1_0	HAMBI_1896	0.16034404410453862
T72_1_0	HAMBI_1977	0.8109204396120794
T72_2_0	HAMBI_0403	0.042973456756399867
T72_2_0	HAMBI_1896	0.18423742413528693
T72_2_0	HAMBI_1977	0.7727891191083133
T72_s_0	HAMBI_0403	0.27684740007584757
T72_s_0	HAMBI_1896	0.15130590343922065
T72_s_0	HAMBI_1977	0.5718466964849318
T73_1_0	HAMBI_1287	0.581341954571961
T73_1_0	HAMBI_1896	0.21732610561374083
T73_1_0	HAMBI_1977	0.20133193981429826
T73_2_0	HAMBI_1287	0.6214958653030821
T73_2_0	HAMBI_1896	0.20170395436147867
T73_2_0	HAMBI_1977	0.1768001803354393
T73_s_0	HAMBI_1287	0.7533986311345793
T73_s_0	HAMBI_1896	0.15843170811873772
T73_s_0	HAMBI_1977	0.08816966074668299
T74_1_0	HAMBI_1287	0.5668404982990637
T74_1_0	HAMBI_1896	0.2451792433652304
T74_1_0	HAMBI_1977	0.1879802583357059
T74_2_0	HAMBI_1287	0.6189109538691688
T74_2_0	HAMBI_1896	0.22416146568418832
T74_2_0	HAMBI_1977	0.15692758044664293
T74_s_0	HAMBI_1287	0.1006838973507114
T74_s_0	HAMBI_1896	0.8172069920232666
T74_s_0	HAMBI_1977	0.082109110626022
T75_1_0	HAMBI_1287	0.5358649331422349
T75_1_0	HAMBI_1896	0.2513044525360272
T75_1_0	HAMBI_1977	0.21283061432173794
T75_2_0	HAMBI_1287	0.5243354933621226
T75_2_0	HAMBI_1896	0.28091703840285304
T75_2_0	HAMBI_1977	0.19474746823502442
T75_s_0	HAMBI_1287	0.2112462626486496
T75_s_0	HAMBI_1896	0.15474986816584604
T75_s_0	HAMBI_1977	0.6340038691855043
T76_1_0	HAMBI_1287	0.3217409275101507
T76_1_0	HAMBI_1896	0.2648074057312463
T76_1_0	HAMBI_1977	0.41345166675860306
T76_2_0	HAMBI_1287	0.47518879906771216
T76_2_0	HAMBI_1896	0.25718325627653815
T76_2_0	HAMBI_1977	0.26762794465574974
T76_s_0	HAMBI_1287	0.6995708324118287
T76_s_0	HAMBI_1896	0.2132215930076293
T76_s_0	HAMBI_1977	0.08720757458054201
T77_1_0	HAMBI_1287	0.09259328523313043
T77_1_0	HAMBI_1896	0.2845206889894647
T77_1_0	HAMBI_1977	0.6228860257774048
T77_2_0	HAMBI_1287	0.10784169550557285
T77_2_0	HAMBI_1896	0.30482212828177
T77_2_0	HAMBI_1977	0.5873361762126572
T77_s_0	HAMBI_1287	0.1553757922110139
T77_s_0	HAMBI_1896	0.7759276178775036
T77_s_0	HAMBI_1977	0.0686965899114825
T78_1_0	HAMBI_1287	0.22050445310221314
T78_1_0	HAMBI_1896	0.2983132376283411
T78_1_0	HAMBI_1977	0.4811823092694457
T78_2_0	HAMBI_1287	0.12836090174090664
T78_2_0	HAMBI_1896	0.2914471170689497
T78_2_0	HAMBI_1977	0.5801919811901436
T78_s_0	HAMBI_1287	0.1055686968500903
T78_s_0	HAMBI_1896	0.22897526478123462
T78_s_0	HAMBI_1977	0.6654560383686751
T79_1_0	HAMBI_1287	0.6413059240631767
T79_1_0	HAMBI_1896	0.09893569234243253
T79_1_0	HAMBI_1977	0.2597583835943908
T79_2_0	HAMBI_1287	0.6228484460265943
T79_2_0	HAMBI_1896	0.13885546641392865
T79_2_0	HAMBI_1977	0.2382960875594772
T79_s_0	HAMBI_1287	0.7364088669779778
T79_s_0	HAMBI_1896	0.18205849970347018
T79_s_0	HAMBI_1977	0.08153263331855194
T80_1_0	HAMBI_1287	0.6197147312237039
T80_1_0	HAMBI_1896	0.1165441574484234
T80_1_0	HAMBI_1977	0.2637411113278726
T80_2_0	HAMBI_1287	0.6309637928263929
T80_2_0	HAMBI_1896	0.12450124907484839
T80_2_0	HAMBI_1977	0.2445349580987587
T80_s_0	HAMBI_1287	0.09391227824180622
T80_s_0	HAMBI_1896	0.8304428995404963
T80_s_0	HAMBI_1977	0.07564482221769736
T81_1_0	HAMBI_1287	0.6211031875054955
T81_1_0	HAMBI_1896	0.1086018744009546
T81_1_0	HAMBI_1977	0.2702949380935498
T81_2_0	HAMBI_1287	0.6220912095589426
T81_2_0	HAMBI_1896	0.12588843913101055
T81_2_0	HAMBI_1977	0.25202035131004685
T81_s_0	HAMBI_1287	0.17420149572118365
T81_s_0	HAMBI_1896	0.15282173088898587
T81_s_0	HAMBI_1977	0.6729767733898304
T82_1_0	HAMBI_1287	0.1115419538126412
T82_1_0	HAMBI_1896	0.13901671773989532
T82_1_0	HAMBI_1977	0.7494413284474635
T82_2_0	HAMBI_1287	0.07267096759482729
T82_2_0	HAMBI_1896	0.21845498378808986
T82_2_0	HAMBI_1977	0.7088740486170828
T82_s_0	HAMBI_1287	0.7651430104083166
T82_s_0	HAMBI_1896	0.16359322914101446
T82_s_0	HAMBI_1977	0.07126376045066904
T83_1_0	HAMBI_1287	0.11779228360223327
T83_1_0	HAMBI_1896	0.12319289929326231
T83_1_0	HAMBI_1977	0.7590148171045045
T83_2_0	HAMBI_1287	0.10916349811444666
T83_2_0	HAMBI_1896	0.21758601180398576
T83_2_0	HAMBI_1977	0.6732504900815676
T83_s_0	HAMBI_1287	0.031641725105393245
T83_s_0	HAMBI_1896	0.8623167004215776
T83_s_0	HAMBI_1977	0.10604157447302918
T84_1_0	HAMBI_1287	0.10039878633105358
T84_1_0	HAMBI_1896	0.13342216568934454
T84_1_0	HAMBI_1977	0.7661790479796018
T84_2_0	HAMBI_1287	0.0954622008490598
T84_2_0	HAMBI_1896	0.21109236612692156
T84_2_0	HAMBI_1977	0.6934454330240187
T84_s_0	HAMBI_1287	0.1856048178540477
T84_s_0	HAMBI_1896	0.17502518787247698
T84_s_0	HAMBI_1977	0.6393699942734753
T85_1_0	HAMBI_1287	0.755803331160796
T85_1_0	HAMBI_1896	0.23985357625717413
T85_1_0	HAMBI_1977	0.004343092582029948
T85_2_0	HAMBI_1287	0.6738308967188178
T85_2_0	HAMBI_1896	0.15725169917168524
T85_2_0	HAMBI_1977	0.16891740410949693
T85_s_0	HAMBI_1287	0.745814718362429
T85_s_0	HAMBI_1896	0.17614384272003322
T85_s_0	HAMBI_1977	0.07804143891753781
T86_1_0	HAMBI_1287	0.6611629538708977
T86_1_0	HAMBI_1896	0.22055284634366287
T86_1_0	HAMBI_1977	0.11828419978543947
T86_2_0	HAMBI_1287	0.6470169683131142
T86_2_0	HAMBI_1896	0.2299527359338043
T86_2_0	HAMBI_1977	0.12303029575308146
T86_s_0	HAMBI_1287	0.1510583979285999
T86_s_0	HAMBI_1896	0.7721086808702361
T86_s_0	HAMBI_1977	0.07683292120116397
T87_1_0	HAMBI_1287	0.6389232788542475
T87_1_0	HAMBI_1896	0.20541910492474266
T87_1_0	HAMBI_1977	0.15565761622100985
T87_2_0	HAMBI_1287	0.8147514050256278
T87_2_0	HAMBI_1896	0.009748023714058557
T87_2_0	HAMBI_1977	0.17550057126031365
T87_s_0	HAMBI_1287	0.16477089705664122
T87_s_0	HAMBI_1896	0.17204487440613855
T87_s_0	HAMBI_1977	0.6631842285372203
T88_1_0	HAMBI_1287	0.12385293794762076
T88_1_0	HAMBI_1896	0.2631160265322973
T88_1_0	HAMBI_1977	0.613031035520082
T88_2_0	HAMBI_1287	0.11755550256204361
T88_2_0	HAMBI_1896	0.27604881248073754
T88_2_0	HAMBI_1977	0.606395684957219
T88_s_0	HAMBI_1287	0.6772519113692111
T88_s_0	HAMBI_1896	0.24685556967511424
T88_s_0	HAMBI_1977	0.07589251895567471
T89_1_0	HAMBI_1287	0.09760000305226088
T89_1_0	HAMBI_1896	0.28483275699697513
T89_1_0	HAMBI_1977	0.617567239950764
T89_2_0	HAMBI_1287	0.17876892003240655
T89_2_0	HAMBI_1896	0.268735668568969
T89_2_0	HAMBI_1977	0.5524954113986245
T89_s_0	HAMBI_1287	0.15878510190119913
T89_s_0	HAMBI_1896	0.7606315199926684
T89_s_0	HAMBI_1977	0.08058337810613243
T90_1_0	HAMBI_1287	0.5663892617784937
T90_1_0	HAMBI_1896	0.2553139253349231
T90_1_0	HAMBI_1977	0.17829681288658328
T90_2_0	HAMBI_1287	0.5658268093501674
T90_2_0	HAMBI_1896	0.28211356727483566
T90_2_0	HAMBI_1977	0.15205962337499698
T90_s_0	HAMBI_1287	0.16328057456721987
T90_s_0	HAMBI_1896	0.19928639595317046
T90_s_0	HAMBI_1977	0.6374330294796097
T91_1_0	HAMBI_1287	0.9324559722338963
T91_1_0	HAMBI_1896	0.061908902380815714
T91_1_0	HAMBI_1977	0.005635125385288003
T91_2_0	HAMBI_1287	0.8082934630373602
T91_2_0	HAMBI_1896	0.02230857676990126
T91_2_0	HAMBI_1977	0.16939796019273856
T91_s_0	HAMBI_1287	0.6918199194715949
T91_s_0	HAMBI_1896	0.1957742398456039
T91_s_0	HAMBI_1977	0.11240584068280114
T92_1_0	HAMBI_1287	0.7756991519741967
T92_1_0	HAMBI_1896	0.0461561383119544
T92_1_0	HAMBI_1977	0.17814470971384888
T92_2_0	HAMBI_1287	0.7866805420791569
T92_2_0	HAMBI_1896	0.041472073071489896
T92_2_0	HAMBI_1977	0.1718473848493532
T92_s_0	HAMBI_1287	0.09869529495538247
T92_s_0	HAMBI_1896	0.8278807712965525
T92_s_0	HAMBI_1977	0.07342393374806504
T93_1_0	HAMBI_1287	0.7526419808907673
T93_1_0	HAMBI_1896	0.05186632988569186
T93_1_0	HAMBI_1977	0.1954916892235408
T93_2_0	HAMBI_1287	0.759389693000905
T93_2_0	HAMBI_1896	0.04351949829837984
T93_2_0	HAMBI_1977	0.19709080870071516
T93_s_0	HAMBI_1287	0.1659890446800052
T93_s_0	HAMBI_1896	0.19421331435884118
T93_s_0	HAMBI_1977	0.6397976409611537
T94_1_0	HAMBI_1287	0.5430620055959386
T94_1_0	HAMBI_1896	0.13161494934597398
T94_1_0	HAMBI_1977	0.32532304505808735
T94_2_0	HAMBI_1287	0.11860836363727424
T94_2_0	HAMBI_1896	0.19046726076713505
T94_2_0	HAMBI_1977	0.6909243755955907
T94_s_0	HAMBI_1287	0.6881107219987147
T94_s_0	HAMBI_1896	0.21895585189200778
T94_s_0	HAMBI_1977	0.09293342610927749
T95_1_0	HAMBI_1287	0.11337447120955789
T95_1_0	HAMBI_1896	0.1549450613348225
T95_1_0	HAMBI_1977	0.7316804674556197
T95_2_0	HAMBI_1287	0.11506387074757658
T95_2_0	HAMBI_1896	0.22002759883583256
T95_2_0	HAMBI_1977	0.6649085304165909
T95_s_0	HAMBI_1287	0.13717380624223133
T95_s_0	HAMBI_1896	0.7865909449680655
T95_s_0	HAMBI_1977	0.07623524878970316
T96_1_0	HAMBI_1287	0.6697226969860871
T96_1_0	HAMBI_1896	0.08334667771789213
T96_1_0	HAMBI_1977	0.2469306252960207
T96_2_0	HAMBI_1287	0.17906978245524305
T96_2_0	HAMBI_1896	0.21536984183986874
T96_2_0	HAMBI_1977	0.6055603757048883
T96_s_0	HAMBI_1287	0.11914956351020084
T96_s_0	HAMBI_1896	0.18443345400042999
T96_s_0	HAMBI_1977	0.6964169824893692
